customer_id,propensity_score,actual_response,priority_segment,business_meaning,outreach_rank
1908,0.0002857707649922441,0,Deprioritized,Do not prioritize now,1591
3280,0.00028556848809080756,0,Deprioritized,Do not prioritize now,1592
5047,0.00028551792159389196,0,Deprioritized,Do not prioritize now,1593
4019,0.00028510469844205885,0,Deprioritized,Do not prioritize now,1594
1992,0.0002850959663421601,0,Deprioritized,Do not prioritize now,1595
305,0.00028502228608854273,0,Deprioritized,Do not prioritize now,1596
7106,0.0002847047302677665,0,Deprioritized,Do not prioritize now,1597
6281,0.0002842585649005079,0,Deprioritized,Do not prioritize now,1598
963,0.0002839964584965069,0,Deprioritized,Do not prioritize now,1599
7177,0.000283778413953171,0,Deprioritized,Do not prioritize now,1600
3019,0.00028333944278254107,0,Deprioritized,Do not prioritize now,1601
3312,0.00028317209635734825,0,Deprioritized,Do not prioritize now,1602
7389,0.0002831387671921619,0,Deprioritized,Do not prioritize now,1603
7801,0.0002830321831989967,0,Deprioritized,Do not prioritize now,1604
4071,0.0002828404680742019,0,Deprioritized,Do not prioritize now,1605
1777,0.00028268746803614814,0,Deprioritized,Do not prioritize now,1606
3647,0.00028268582845253744,0,Deprioritized,Do not prioritize now,1607
6867,0.0002826445854677766,0,Deprioritized,Do not prioritize now,1608
1955,0.00028259276694370003,0,Deprioritized,Do not prioritize now,1609
5120,0.00028252632718004094,0,Deprioritized,Do not prioritize now,1610
718,0.000282389030317337,0,Deprioritized,Do not prioritize now,1611
2712,0.0002823352011517003,0,Deprioritized,Do not prioritize now,1612
670,0.00028226432279881644,0,Deprioritized,Do not prioritize now,1613
5995,0.00028220472472829575,0,Deprioritized,Do not prioritize now,1614
1649,0.00028186900681454206,0,Deprioritized,Do not prioritize now,1615
241,0.0002817551487601717,0,Deprioritized,Do not prioritize now,1616
7110,0.00028128398976289063,0,Deprioritized,Do not prioritize now,1617
2222,0.00028082841151477424,0,Deprioritized,Do not prioritize now,1618
4830,0.0002807931353840063,0,Deprioritized,Do not prioritize now,1619
7623,0.00027993488918981213,0,Deprioritized,Do not prioritize now,1620
7940,0.0002799015313540558,0,Deprioritized,Do not prioritize now,1621
745,0.00027988651278315667,0,Deprioritized,Do not prioritize now,1622
7650,0.0002798484952957062,0,Deprioritized,Do not prioritize now,1623
6977,0.00027978717952172375,0,Deprioritized,Do not prioritize now,1624
7314,0.00027970577675580794,0,Deprioritized,Do not prioritize now,1625
7585,0.00027962446512596185,0,Deprioritized,Do not prioritize now,1626
7452,0.00027953677358772045,0,Deprioritized,Do not prioritize now,1627
6135,0.00027939257190654144,0,Deprioritized,Do not prioritize now,1628
2800,0.0002793236895610653,0,Deprioritized,Do not prioritize now,1629
6756,0.0002792972652547399,0,Deprioritized,Do not prioritize now,1630
1225,0.00027928246777158086,0,Deprioritized,Do not prioritize now,1631
3754,0.00027891225509860834,0,Deprioritized,Do not prioritize now,1632
7840,0.00027873199675661735,0,Deprioritized,Do not prioritize now,1633
6681,0.00027863843258631377,0,Deprioritized,Do not prioritize now,1634
3230,0.0002786285286137962,0,Deprioritized,Do not prioritize now,1635
115,0.0002784932106736712,0,Deprioritized,Do not prioritize now,1636
955,0.0002783982519026404,0,Deprioritized,Do not prioritize now,1637
1581,0.0002783967881301689,0,Deprioritized,Do not prioritize now,1638
7022,0.00027799920491389474,0,Deprioritized,Do not prioritize now,1639
1993,0.0002779716416668105,0,Deprioritized,Do not prioritize now,1640
7788,0.00027796798623989255,0,Deprioritized,Do not prioritize now,1641
4123,0.00027754087355239785,0,Deprioritized,Do not prioritize now,1642
1691,0.0002775010922341018,0,Deprioritized,Do not prioritize now,1643
1588,0.0002772311201443225,0,Deprioritized,Do not prioritize now,1644
2489,0.00027718477970417577,0,Deprioritized,Do not prioritize now,1645
6295,0.000277073111325364,0,Deprioritized,Do not prioritize now,1646
4681,0.00027705052586942454,0,Deprioritized,Do not prioritize now,1647
3443,0.0002769880880688214,0,Deprioritized,Do not prioritize now,1648
6005,0.00027674665116877913,0,Deprioritized,Do not prioritize now,1649
1090,0.0002766596764402555,0,Deprioritized,Do not prioritize now,1650
5703,0.00027661894798468187,0,Deprioritized,Do not prioritize now,1651
287,0.00027642635840664277,0,Deprioritized,Do not prioritize now,1652
7681,0.0002763959250241597,0,Deprioritized,Do not prioritize now,1653
2757,0.00027619227528287806,0,Deprioritized,Do not prioritize now,1654
5625,0.00027607997994125904,0,Deprioritized,Do not prioritize now,1655
7352,0.0002760457604834325,0,Deprioritized,Do not prioritize now,1656
6863,0.0002757576779638418,0,Deprioritized,Do not prioritize now,1657
7758,0.0002755754776190738,0,Deprioritized,Do not prioritize now,1658
3908,0.0002755588440413595,0,Deprioritized,Do not prioritize now,1659
1415,0.00027553278931061344,0,Deprioritized,Do not prioritize now,1660
8236,0.0002754512289388877,0,Deprioritized,Do not prioritize now,1661
3895,0.00027541613874757973,0,Deprioritized,Do not prioritize now,1662
4133,0.00027523313815312766,0,Deprioritized,Do not prioritize now,1663
1184,0.00027515754920096535,0,Deprioritized,Do not prioritize now,1664
4502,0.000274843929639158,0,Deprioritized,Do not prioritize now,1665
4883,0.00027470984375586226,0,Deprioritized,Do not prioritize now,1666
2449,0.00027459335091905315,0,Deprioritized,Do not prioritize now,1667
2602,0.00027446227988048663,0,Deprioritized,Do not prioritize now,1668
5610,0.0002743341613694642,0,Deprioritized,Do not prioritize now,1669
6905,0.0002742518926085412,0,Deprioritized,Do not prioritize now,1670
3392,0.00027418243195602757,0,Deprioritized,Do not prioritize now,1671
2729,0.0002737308414105331,0,Deprioritized,Do not prioritize now,1672
2450,0.00027372886769291534,0,Deprioritized,Do not prioritize now,1673
1594,0.00027370594547536126,0,Deprioritized,Do not prioritize now,1674
24,0.0002735046895940776,0,Deprioritized,Do not prioritize now,1675
6610,0.0002733140392092903,0,Deprioritized,Do not prioritize now,1676
4921,0.0002732771708419473,0,Deprioritized,Do not prioritize now,1677
8169,0.0002732766644175113,0,Deprioritized,Do not prioritize now,1678
3354,0.00027308056653170315,0,Deprioritized,Do not prioritize now,1679
4946,0.0002727294580889784,0,Deprioritized,Do not prioritize now,1680
5511,0.0002726491653235287,0,Deprioritized,Do not prioritize now,1681
3462,0.00027261993590371725,0,Deprioritized,Do not prioritize now,1682
886,0.0002726019100591663,0,Deprioritized,Do not prioritize now,1683
3123,0.0002726004257702245,0,Deprioritized,Do not prioritize now,1684
299,0.0002725707574570884,0,Deprioritized,Do not prioritize now,1685
5277,0.0002723427196260837,0,Deprioritized,Do not prioritize now,1686
4,0.000272283835056078,0,Deprioritized,Do not prioritize now,1687
7246,0.00027220756159877427,0,Deprioritized,Do not prioritize now,1688
2852,0.00027197719328638084,0,Deprioritized,Do not prioritize now,1689
2716,0.00027181936264092133,0,Deprioritized,Do not prioritize now,1690
3790,0.0002717051124083523,0,Deprioritized,Do not prioritize now,1691
2348,0.00027162869721320063,0,Deprioritized,Do not prioritize now,1692
6098,0.0002714691642798046,0,Deprioritized,Do not prioritize now,1693
6824,0.0002708584476239234,0,Deprioritized,Do not prioritize now,1694
1218,0.0002708390503395771,0,Deprioritized,Do not prioritize now,1695
5130,0.00027075891841134005,0,Deprioritized,Do not prioritize now,1696
5641,0.0002707448950094984,0,Deprioritized,Do not prioritize now,1697
98,0.0002705638207410955,0,Deprioritized,Do not prioritize now,1698
4528,0.0002704586752148162,0,Deprioritized,Do not prioritize now,1699
6154,0.0002702087737640988,0,Deprioritized,Do not prioritize now,1700
6665,0.00027014458396403576,0,Deprioritized,Do not prioritize now,1701
6246,0.00027009425490712093,0,Deprioritized,Do not prioritize now,1702
3687,0.0002699449986962124,0,Deprioritized,Do not prioritize now,1703
8216,0.0002699069620740851,0,Deprioritized,Do not prioritize now,1704
6085,0.00026989062821967073,0,Deprioritized,Do not prioritize now,1705
269,0.0002698726304065796,0,Deprioritized,Do not prioritize now,1706
1242,0.0002697697238520411,0,Deprioritized,Do not prioritize now,1707
5707,0.0002697697238520411,0,Deprioritized,Do not prioritize now,1708
1545,0.0002697473493959492,0,Deprioritized,Do not prioritize now,1709
4101,0.00026972393265887096,0,Deprioritized,Do not prioritize now,1710
1140,0.00026967986792586393,0,Deprioritized,Do not prioritize now,1711
5451,0.00026958518485468476,0,Deprioritized,Do not prioritize now,1712
6120,0.0002694668878333658,0,Deprioritized,Do not prioritize now,1713
6860,0.00026937224169582187,0,Deprioritized,Do not prioritize now,1714
1422,0.00026935513805639844,0,Deprioritized,Do not prioritize now,1715
2393,0.000269251519127201,0,Deprioritized,Do not prioritize now,1716
7129,0.0002691565604760569,0,Deprioritized,Do not prioritize now,1717
1795,0.0002690624112184028,0,Deprioritized,Do not prioritize now,1718
3326,0.0002690134832236952,0,Deprioritized,Do not prioritize now,1719
673,0.00026893635855138,0,Deprioritized,Do not prioritize now,1720
5874,0.00026888534230932884,0,Deprioritized,Do not prioritize now,1721
5083,0.0002688775191056342,0,Deprioritized,Do not prioritize now,1722
5436,0.00026857362889076925,0,Deprioritized,Do not prioritize now,1723
6308,0.00026853979225976537,0,Deprioritized,Do not prioritize now,1724
141,0.00026842912819010554,0,Deprioritized,Do not prioritize now,1725
3791,0.0002683612274963281,0,Deprioritized,Do not prioritize now,1726
6231,0.00026834785218642635,0,Deprioritized,Do not prioritize now,1727
5282,0.00026829311221749047,0,Deprioritized,Do not prioritize now,1728
92,0.0002677541547509853,0,Deprioritized,Do not prioritize now,1729
3103,0.0002677245936070645,0,Deprioritized,Do not prioritize now,1730
6561,0.0002676676482998739,0,Deprioritized,Do not prioritize now,1731
2965,0.00026760689602040814,0,Deprioritized,Do not prioritize now,1732
2994,0.00026756731574346205,0,Deprioritized,Do not prioritize now,1733
7897,0.0002675285080385239,0,Deprioritized,Do not prioritize now,1734
4473,0.00026749430607763477,0,Deprioritized,Do not prioritize now,1735
4651,0.00026747086257373077,0,Deprioritized,Do not prioritize now,1736
7183,0.00026734106351419487,0,Deprioritized,Do not prioritize now,1737
1002,0.00026729988397749887,0,Deprioritized,Do not prioritize now,1738
3780,0.00026703810144665467,0,Deprioritized,Do not prioritize now,1739
775,0.00026685672689069065,0,Deprioritized,Do not prioritize now,1740
4861,0.000266832139627362,0,Deprioritized,Do not prioritize now,1741
8230,0.0002666992607523294,0,Deprioritized,Do not prioritize now,1742
7327,0.0002665811525473333,0,Deprioritized,Do not prioritize now,1743
4117,0.00026647022748661964,0,Deprioritized,Do not prioritize now,1744
2344,0.00026643784356326065,0,Deprioritized,Do not prioritize now,1745
770,0.0002661638053843967,0,Deprioritized,Do not prioritize now,1746
1628,0.00026613715209138566,0,Deprioritized,Do not prioritize now,1747
5609,0.0002660526570750835,0,Deprioritized,Do not prioritize now,1748
2317,0.00026590691854670614,0,Deprioritized,Do not prioritize now,1749
487,0.00026584058269473365,0,Deprioritized,Do not prioritize now,1750
728,0.00026581472167813,0,Deprioritized,Do not prioritize now,1751
1708,0.00026577140802363554,0,Deprioritized,Do not prioritize now,1752
6380,0.00026561389415847035,0,Deprioritized,Do not prioritize now,1753
4573,0.00026553635417145196,0,Deprioritized,Do not prioritize now,1754
5757,0.00026542815091997027,0,Deprioritized,Do not prioritize now,1755
2336,0.0002653912665023666,0,Deprioritized,Do not prioritize now,1756
5193,0.0002652541394688174,0,Deprioritized,Do not prioritize now,1757
5321,0.0002652140620636465,0,Deprioritized,Do not prioritize now,1758
7494,0.0002651826642924921,0,Deprioritized,Do not prioritize now,1759
4654,0.0002650678391970668,0,Deprioritized,Do not prioritize now,1760
4818,0.00026502613388608274,0,Deprioritized,Do not prioritize now,1761
3825,0.0002649630751013626,0,Deprioritized,Do not prioritize now,1762
7134,0.0002647303257123736,0,Deprioritized,Do not prioritize now,1763
1863,0.00026461561193111944,0,Deprioritized,Do not prioritize now,1764
2421,0.000264505481653731,0,Deprioritized,Do not prioritize now,1765
6598,0.00026446986534817466,0,Deprioritized,Do not prioritize now,1766
1479,0.00026440797265820184,0,Deprioritized,Do not prioritize now,1767
4087,0.0002643927575530588,0,Deprioritized,Do not prioritize now,1768
8071,0.00026436817855572697,0,Deprioritized,Do not prioritize now,1769
6774,0.0002643118245442175,0,Deprioritized,Do not prioritize now,1770
6166,0.00026425506083239963,0,Deprioritized,Do not prioritize now,1771
3587,0.00026421078671691315,0,Deprioritized,Do not prioritize now,1772
3684,0.0002639892637147698,0,Deprioritized,Do not prioritize now,1773
872,0.0002639208421960133,0,Deprioritized,Do not prioritize now,1774
1402,0.0002638482161789039,0,Deprioritized,Do not prioritize now,1775
3764,0.0002638109998486637,0,Deprioritized,Do not prioritize now,1776
1019,0.00026375886289893596,0,Deprioritized,Do not prioritize now,1777
5214,0.00026362831100539854,0,Deprioritized,Do not prioritize now,1778
7420,0.00026355155792977177,0,Deprioritized,Do not prioritize now,1779
7696,0.00026347347778213695,0,Deprioritized,Do not prioritize now,1780
6981,0.00026332640075790227,0,Deprioritized,Do not prioritize now,1781
6692,0.0002632444276524594,0,Deprioritized,Do not prioritize now,1782
6489,0.00026318149224687377,0,Deprioritized,Do not prioritize now,1783
2963,0.0002630584069763816,0,Deprioritized,Do not prioritize now,1784
2131,0.00026300456826261535,0,Deprioritized,Do not prioritize now,1785
1227,0.0002629961006413476,0,Deprioritized,Do not prioritize now,1786
2095,0.0002629054098030748,0,Deprioritized,Do not prioritize now,1787
4757,0.0002628025975270785,0,Deprioritized,Do not prioritize now,1788
5910,0.00026263973160756175,0,Deprioritized,Do not prioritize now,1789
4031,0.0002625933523587074,0,Deprioritized,Do not prioritize now,1790
2163,0.00026236574363063355,0,Deprioritized,Do not prioritize now,1791
4800,0.0002623385503749105,0,Deprioritized,Do not prioritize now,1792
644,0.00026224444977551714,0,Deprioritized,Do not prioritize now,1793
7600,0.0002622405538422177,0,Deprioritized,Do not prioritize now,1794
1069,0.00026220596070024104,0,Deprioritized,Do not prioritize now,1795
2466,0.00026220279911214994,0,Deprioritized,Do not prioritize now,1796
167,0.0002621996562333069,0,Deprioritized,Do not prioritize now,1797
1471,0.0002621533879099729,0,Deprioritized,Do not prioritize now,1798
730,0.0002618528708382486,0,Deprioritized,Do not prioritize now,1799
378,0.00026177526190028836,0,Deprioritized,Do not prioritize now,1800
7515,0.00026173509354172995,0,Deprioritized,Do not prioritize now,1801
639,0.0002615932376000819,0,Deprioritized,Do not prioritize now,1802
8134,0.00026155537607278073,0,Deprioritized,Do not prioritize now,1803
5686,0.0002614170183025174,0,Deprioritized,Do not prioritize now,1804
3528,0.00026136024247319775,0,Deprioritized,Do not prioritize now,1805
7675,0.00026135492113013977,0,Deprioritized,Do not prioritize now,1806
4243,0.0002611762694191672,0,Deprioritized,Do not prioritize now,1807
7853,0.0002609315738962471,0,Deprioritized,Do not prioritize now,1808
4541,0.0002608928179875287,0,Deprioritized,Do not prioritize now,1809
2117,0.00026084625111917864,0,Deprioritized,Do not prioritize now,1810
7704,0.00026082297487885014,0,Deprioritized,Do not prioritize now,1811
1811,0.00026076226107170174,0,Deprioritized,Do not prioritize now,1812
1203,0.00026057730433583915,0,Deprioritized,Do not prioritize now,1813
2758,0.00026046826805539524,0,Deprioritized,Do not prioritize now,1814
4257,0.000260377439879431,0,Deprioritized,Do not prioritize now,1815
4931,0.0002602566973267761,0,Deprioritized,Do not prioritize now,1816
5093,0.0002602187122475265,0,Deprioritized,Do not prioritize now,1817
4259,0.0002601639969503377,0,Deprioritized,Do not prioritize now,1818
7008,0.0002601583452734938,0,Deprioritized,Do not prioritize now,1819
3236,0.00026008616274368987,0,Deprioritized,Do not prioritize now,1820
8188,0.00026006569351247273,0,Deprioritized,Do not prioritize now,1821
4138,0.0002600408253331176,0,Deprioritized,Do not prioritize now,1822
1032,0.0002600135400481908,0,Deprioritized,Do not prioritize now,1823
2531,0.0002599051581935135,0,Deprioritized,Do not prioritize now,1824
3243,0.00025980696316195564,0,Deprioritized,Do not prioritize now,1825
1122,0.0002597544606306975,0,Deprioritized,Do not prioritize now,1826
2603,0.0002597471145186126,0,Deprioritized,Do not prioritize now,1827
1231,0.0002596644381479409,0,Deprioritized,Do not prioritize now,1828
5390,0.00025952485198074145,0,Deprioritized,Do not prioritize now,1829
3673,0.0002595201283370622,0,Deprioritized,Do not prioritize now,1830
7594,0.00025951854923463453,0,Deprioritized,Do not prioritize now,1831
1892,0.00025951369383492995,0,Deprioritized,Do not prioritize now,1832
3132,0.00025944022834719537,0,Deprioritized,Do not prioritize now,1833
5218,0.0002594189856236969,0,Deprioritized,Do not prioritize now,1834
5588,0.0002593256384113088,0,Deprioritized,Do not prioritize now,1835
5831,0.00025928560583008726,0,Deprioritized,Do not prioritize now,1836
6615,0.00025928184582899884,0,Deprioritized,Do not prioritize now,1837
805,0.00025922477906940736,0,Deprioritized,Do not prioritize now,1838
5804,0.00025920008192176273,0,Deprioritized,Do not prioritize now,1839
4996,0.0002590794909317978,0,Deprioritized,Do not prioritize now,1840
7120,0.0002589987514683186,0,Deprioritized,Do not prioritize now,1841
5265,0.0002589318009513896,0,Deprioritized,Do not prioritize now,1842
590,0.0002589170491131539,0,Deprioritized,Do not prioritize now,1843
4902,0.0002588023690593926,0,Deprioritized,Do not prioritize now,1844
8088,0.00025879997460137507,0,Deprioritized,Do not prioritize now,1845
3029,0.0002586051489345863,0,Deprioritized,Do not prioritize now,1846
6096,0.0002582702201606768,0,Deprioritized,Do not prioritize now,1847
1862,0.000258261644105014,0,Deprioritized,Do not prioritize now,1848
1947,0.0002581910519128009,0,Deprioritized,Do not prioritize now,1849
3195,0.00025815498072887547,0,Deprioritized,Do not prioritize now,1850
3666,0.00025809025819941307,0,Deprioritized,Do not prioritize now,1851
3668,0.0002580532266419276,0,Deprioritized,Do not prioritize now,1852
1365,0.00025795405829558615,0,Deprioritized,Do not prioritize now,1853
1000,0.00025789796209141303,0,Deprioritized,Do not prioritize now,1854
39,0.00025786001317369006,0,Deprioritized,Do not prioritize now,1855
5387,0.0002578598482863634,0,Deprioritized,Do not prioritize now,1856
6358,0.0002575201986143554,0,Deprioritized,Do not prioritize now,1857
6495,0.0002574527370919752,0,Deprioritized,Do not prioritize now,1858
8104,0.00025742941673562587,0,Deprioritized,Do not prioritize now,1859
4673,0.0002573911231365072,0,Deprioritized,Do not prioritize now,1860
1986,0.00025728092997723024,0,Deprioritized,Do not prioritize now,1861
2391,0.0002572759451341737,0,Deprioritized,Do not prioritize now,1862
6884,0.00025691304290176834,0,Deprioritized,Do not prioritize now,1863
7791,0.00025671257949678425,0,Deprioritized,Do not prioritize now,1864
5357,0.00025668463316674454,0,Deprioritized,Do not prioritize now,1865
5469,0.00025662012788539525,0,Deprioritized,Do not prioritize now,1866
1920,0.0002565654596785797,0,Deprioritized,Do not prioritize now,1867
6040,0.00025652551413009555,0,Deprioritized,Do not prioritize now,1868
892,0.0002565240599918959,0,Deprioritized,Do not prioritize now,1869
573,0.0002564785236536803,0,Deprioritized,Do not prioritize now,1870
4409,0.0002563582219684909,0,Deprioritized,Do not prioritize now,1871
6155,0.00025635319347353777,0,Deprioritized,Do not prioritize now,1872
7395,0.0002562033053008905,0,Deprioritized,Do not prioritize now,1873
4228,0.00025601581874546016,0,Deprioritized,Do not prioritize now,1874
5656,0.00025591928751107383,0,Deprioritized,Do not prioritize now,1875
2928,0.00025553870612088147,0,Deprioritized,Do not prioritize now,1876
3193,0.0002554483486809172,0,Deprioritized,Do not prioritize now,1877
1523,0.00025532166983407897,0,Deprioritized,Do not prioritize now,1878
7913,0.00025530897975220806,0,Deprioritized,Do not prioritize now,1879
3170,0.00025509907974006823,0,Deprioritized,Do not prioritize now,1880
3934,0.0002550163122093837,0,Deprioritized,Do not prioritize now,1881
7416,0.0002549592375784175,0,Deprioritized,Do not prioritize now,1882
7809,0.0002548584846496354,0,Deprioritized,Do not prioritize now,1883
1956,0.00025479018263724557,0,Deprioritized,Do not prioritize now,1884
3025,0.00025473110273704116,0,Deprioritized,Do not prioritize now,1885
1827,0.00025472256249560807,0,Deprioritized,Do not prioritize now,1886
7434,0.00025468341710672407,0,Deprioritized,Do not prioritize now,1887
4107,0.00025464745252915867,0,Deprioritized,Do not prioritize now,1888
2233,0.00025461960371382083,0,Deprioritized,Do not prioritize now,1889
200,0.00025459065929905205,0,Deprioritized,Do not prioritize now,1890
5669,0.0002543357896405521,0,Deprioritized,Do not prioritize now,1891
2473,0.00025430852371002236,0,Deprioritized,Do not prioritize now,1892
4566,0.0002542918346692421,0,Deprioritized,Do not prioritize now,1893
80,0.00025428410352039535,0,Deprioritized,Do not prioritize now,1894
7410,0.0002542479914734092,0,Deprioritized,Do not prioritize now,1895
4789,0.0002541081428986186,0,Deprioritized,Do not prioritize now,1896
1302,0.000254085685502252,0,Deprioritized,Do not prioritize now,1897
1867,0.00025405549374081537,0,Deprioritized,Do not prioritize now,1898
1704,0.0002540345387957843,0,Deprioritized,Do not prioritize now,1899
2608,0.00025396122778893027,0,Deprioritized,Do not prioritize now,1900
3181,0.0002538157809269007,0,Deprioritized,Do not prioritize now,1901
8072,0.0002538070815114891,0,Deprioritized,Do not prioritize now,1902
1341,0.0002536524588115882,0,Deprioritized,Do not prioritize now,1903
7612,0.0002534949245607387,0,Deprioritized,Do not prioritize now,1904
7413,0.00025344956975755607,0,Deprioritized,Do not prioritize now,1905
525,0.00025343281630597046,0,Deprioritized,Do not prioritize now,1906
2290,0.0002533749333208682,0,Deprioritized,Do not prioritize now,1907
7760,0.000253361811039861,0,Deprioritized,Do not prioritize now,1908
2458,0.00025327340412985695,0,Deprioritized,Do not prioritize now,1909
7512,0.000253196715766146,0,Deprioritized,Do not prioritize now,1910
3546,0.00025316214339995497,0,Deprioritized,Do not prioritize now,1911
768,0.0002530067592688399,0,Deprioritized,Do not prioritize now,1912
6376,0.00025298882888620186,0,Deprioritized,Do not prioritize now,1913
7238,0.00025298270051819636,0,Deprioritized,Do not prioritize now,1914
6336,0.0002529750676988563,0,Deprioritized,Do not prioritize now,1915
6971,0.0002528946989515601,0,Deprioritized,Do not prioritize now,1916
6170,0.00025289127055132845,0,Deprioritized,Do not prioritize now,1917
4030,0.0002526391988036252,0,Deprioritized,Do not prioritize now,1918
4962,0.00025262414059353607,0,Deprioritized,Do not prioritize now,1919
4429,0.0002525750819153235,0,Deprioritized,Do not prioritize now,1920
2495,0.0002525750819153235,0,Deprioritized,Do not prioritize now,1921
56,0.00025245379589485217,0,Deprioritized,Do not prioritize now,1922
8049,0.0002524497044470609,0,Deprioritized,Do not prioritize now,1923
2385,0.00025243895783825593,0,Deprioritized,Do not prioritize now,1924
5198,0.0002524310732302544,0,Deprioritized,Do not prioritize now,1925
4965,0.00025231632787079967,0,Deprioritized,Do not prioritize now,1926
2512,0.0002522711640849493,0,Deprioritized,Do not prioritize now,1927
4451,0.0002521979171150521,0,Deprioritized,Do not prioritize now,1928
2952,0.00025217379643549596,0,Deprioritized,Do not prioritize now,1929
5183,0.00025201807245935087,0,Deprioritized,Do not prioritize now,1930
8158,0.00025201728508851816,0,Deprioritized,Do not prioritize now,1931
2380,0.0002518721625855853,0,Deprioritized,Do not prioritize now,1932
8001,0.0002517918496760238,0,Deprioritized,Do not prioritize now,1933
604,0.0002516851573739185,0,Deprioritized,Do not prioritize now,1934
4346,0.0002515628713782442,0,Deprioritized,Do not prioritize now,1935
4826,0.00025148334816193563,0,Deprioritized,Do not prioritize now,1936
2062,0.0002513991562755527,0,Deprioritized,Do not prioritize now,1937
4643,0.0002513347895277099,0,Deprioritized,Do not prioritize now,1938
2198,0.00025128832951213623,0,Deprioritized,Do not prioritize now,1939
1934,0.00025126615080812585,0,Deprioritized,Do not prioritize now,1940
2583,0.00025125479324585297,0,Deprioritized,Do not prioritize now,1941
2780,0.00025113198111374903,0,Deprioritized,Do not prioritize now,1942
3036,0.00025104635592687873,0,Deprioritized,Do not prioritize now,1943
5141,0.0002509621055384738,0,Deprioritized,Do not prioritize now,1944
5697,0.00025082751362349174,0,Deprioritized,Do not prioritize now,1945
4270,0.00025072542980554297,0,Deprioritized,Do not prioritize now,1946
7142,0.00025072336760000453,0,Deprioritized,Do not prioritize now,1947
2989,0.00025069044770239916,0,Deprioritized,Do not prioritize now,1948
5480,0.0002506858081630352,0,Deprioritized,Do not prioritize now,1949
205,0.0002506607708708644,0,Deprioritized,Do not prioritize now,1950
7919,0.0002505650277215109,0,Deprioritized,Do not prioritize now,1951
6087,0.00025040171886216866,0,Deprioritized,Do not prioritize now,1952
7848,0.00025038628388409344,0,Deprioritized,Do not prioritize now,1953
3797,0.0002503560308062319,0,Deprioritized,Do not prioritize now,1954
2134,0.0002502827271998735,0,Deprioritized,Do not prioritize now,1955
7879,0.00025018759477138776,0,Deprioritized,Do not prioritize now,1956
2177,0.0002501780312813192,0,Deprioritized,Do not prioritize now,1957
6074,0.0002500144485483041,0,Deprioritized,Do not prioritize now,1958
1589,0.0002499845371975899,0,Deprioritized,Do not prioritize now,1959
4174,0.0002499486390619876,0,Deprioritized,Do not prioritize now,1960
483,0.0002497078402217997,0,Deprioritized,Do not prioritize now,1961
4171,0.0002496579626805753,0,Deprioritized,Do not prioritize now,1962
3234,0.0002495614815804467,0,Deprioritized,Do not prioritize now,1963
1046,0.00024947882927151926,0,Deprioritized,Do not prioritize now,1964
6766,0.00024947556711923626,0,Deprioritized,Do not prioritize now,1965
6650,0.00024946869385281746,0,Deprioritized,Do not prioritize now,1966
2123,0.0002494246193707213,0,Deprioritized,Do not prioritize now,1967
7524,0.0002493705709929372,0,Deprioritized,Do not prioritize now,1968
2991,0.00024913402003827337,0,Deprioritized,Do not prioritize now,1969
888,0.00024910041828117894,0,Deprioritized,Do not prioritize now,1970
4817,0.0002489962502323533,0,Deprioritized,Do not prioritize now,1971
1560,0.0002488265299901564,0,Deprioritized,Do not prioritize now,1972
3227,0.0002487535719580699,0,Deprioritized,Do not prioritize now,1973
6664,0.00024873642545194846,0,Deprioritized,Do not prioritize now,1974
6699,0.00024869019403155453,0,Deprioritized,Do not prioritize now,1975
6448,0.0002486117095044166,0,Deprioritized,Do not prioritize now,1976
3979,0.0002486044657564382,0,Deprioritized,Do not prioritize now,1977
2366,0.00024852668102811124,0,Deprioritized,Do not prioritize now,1978
6402,0.00024852665420781796,0,Deprioritized,Do not prioritize now,1979
4422,0.00024844777556466165,0,Deprioritized,Do not prioritize now,1980
3771,0.0002482767590921616,0,Deprioritized,Do not prioritize now,1981
7176,0.00024802556933411097,0,Deprioritized,Do not prioritize now,1982
376,0.0002479533525892187,0,Deprioritized,Do not prioritize now,1983
7184,0.0002479500429913701,0,Deprioritized,Do not prioritize now,1984
7845,0.0002479122796750834,0,Deprioritized,Do not prioritize now,1985
552,0.0002478950737247748,0,Deprioritized,Do not prioritize now,1986
453,0.00024784390983413466,0,Deprioritized,Do not prioritize now,1987
6809,0.00024782363946037933,0,Deprioritized,Do not prioritize now,1988
7965,0.00024773206567747053,0,Deprioritized,Do not prioritize now,1989
749,0.0002476082379279646,0,Deprioritized,Do not prioritize now,1990
7014,0.0002475981961779173,0,Deprioritized,Do not prioritize now,1991
7378,0.0002475949772506944,0,Deprioritized,Do not prioritize now,1992
4880,0.00024748423412841595,0,Deprioritized,Do not prioritize now,1993
2077,0.0002474755764087478,0,Deprioritized,Do not prioritize now,1994
3906,0.0002474589594456634,0,Deprioritized,Do not prioritize now,1995
6348,0.00024744148818393153,0,Deprioritized,Do not prioritize now,1996
2259,0.00024744032972252725,0,Deprioritized,Do not prioritize now,1997
5518,0.0002473673953644088,0,Deprioritized,Do not prioritize now,1998
5004,0.0002473587903778835,0,Deprioritized,Do not prioritize now,1999
6061,0.0002472588968507534,0,Deprioritized,Do not prioritize now,2000
2640,0.0002472404663031074,0,Deprioritized,Do not prioritize now,2001
806,0.00024719814264336724,0,Deprioritized,Do not prioritize now,2002
