customer_id,predicted_response_probability,actual_response,customer_rank
Customer 14283,0.0002475981961779173,no,10150
Customer 27621,0.0002475949772506944,no,10151
Customer 15968,0.00024759093926812146,no,10152
Customer 00128,0.00024758213920962727,no,10153
Customer 39366,0.000247564704252025,no,10154
Customer 37347,0.0002475471116716482,no,10155
Customer 13861,0.00024754607516648384,no,10156
Customer 07636,0.0002475259073380208,no,10157
Customer 22260,0.00024752313571437657,no,10158
Customer 33429,0.0002475139462421324,no,10159
Customer 28302,0.00024749469947450925,no,10160
Customer 14663,0.00024748423412841595,no,10161
Customer 25067,0.0002474755764087478,no,10162
Customer 22156,0.0002474589594456634,no,10163
Customer 08260,0.00024744148818393153,no,10164
Customer 38252,0.00024744032972252725,no,10165
Customer 18001,0.0002473730600126122,no,10166
Customer 22294,0.000247369983282688,no,10167
Customer 21038,0.0002473673953644088,no,10168
Customer 20867,0.0002473673953644088,no,10169
Customer 21037,0.0002473673953644088,no,10170
Customer 17766,0.0002473587903778835,no,10171
Customer 37859,0.00024732762015315836,no,10172
Customer 06866,0.00024732437508810635,no,10173
Customer 25142,0.00024728518317081134,no,10174
Customer 15169,0.00024726395743910104,no,10175
Customer 29042,0.0002472588968507534,no,10176
Customer 12949,0.00024724877741462116,no,10177
Customer 01513,0.0002472404663031074,no,10178
Customer 07972,0.00024722408099423307,no,10179
Customer 10147,0.0002472203607013605,no,10180
Customer 14630,0.00024719814264336724,no,10181
Customer 28236,0.00024719182419530094,no,10182
Customer 17474,0.0002471791394485316,no,10183
Customer 12171,0.0002471777285217788,no,10184
Customer 04129,0.00024717193047092825,no,10185
Customer 36921,0.0002471592976626154,no,10186
Customer 19912,0.00024714720248565517,no,10187
Customer 28761,0.00024714271552467174,no,10188
Customer 15016,0.0002471410721036473,no,10189
Customer 38425,0.0002471055464232359,no,10190
Customer 17723,0.0002470786140386113,no,10191
Customer 11571,0.00024707052312811163,no,10192
Customer 37120,0.0002470362155709228,no,10193
Customer 21031,0.0002470272355691383,no,10194
Customer 23665,0.0002470076241311536,no,10195
Customer 26000,0.0002469885821010909,no,10196
Customer 14556,0.00024698702688404544,no,10197
Customer 21758,0.0002469813863125113,no,10198
Customer 38039,0.0002469282264167211,no,10199
Customer 26880,0.00024692585543195823,no,10200
Customer 11093,0.000246899215812365,no,10201
Customer 38365,0.0002468773724255945,no,10202
Customer 27476,0.0002468547745238373,no,10203
Customer 11644,0.0002468530702481674,no,10204
Customer 37378,0.00024683421038222133,no,10205
Customer 07272,0.0002468264299244596,no,10206
Customer 38519,0.00024682240479409354,no,10207
Customer 17379,0.00024677763904065356,no,10208
Customer 09684,0.0002467574426799429,no,10209
Customer 32410,0.0002467471911945701,no,10210
Customer 18620,0.0002467294858431285,no,10211
Customer 23344,0.0002467272617072462,no,10212
Customer 38184,0.00024671802525991844,no,10213
Customer 20605,0.0002467120549131598,no,10214
Customer 20604,0.0002467120549131598,no,10215
Customer 17304,0.00024668270243842575,no,10216
Customer 38336,0.0002466744175103056,no,10217
Customer 39889,0.0002466722703073612,no,10218
Customer 30188,0.0002466528314248993,no,10219
Customer 12915,0.000246646788090796,no,10220
Customer 26849,0.00024664538414997955,no,10221
Customer 16784,0.0002466144139272211,no,10222
Customer 32703,0.00024660765023696717,no,10223
Customer 18840,0.0002465845477128604,no,10224
Customer 28750,0.0002465681642095994,no,10225
Customer 06731,0.0002465610775254252,no,10226
Customer 16414,0.0002465448277063508,no,10227
Customer 38177,0.000246529722849911,no,10228
Customer 10431,0.00024651794038188214,no,10229
Customer 08782,0.0002464991934404715,no,10230
Customer 25311,0.00024648824774206254,no,10231
Customer 26540,0.00024648761548293105,no,10232
Customer 12409,0.0002464869486761649,no,10233
Customer 41052,0.0002464747826247022,no,10234
Customer 16965,0.00024644590431198963,no,10235
Customer 24976,0.00024644066799234813,no,10236
Customer 18272,0.0002464400639408566,no,10237
Customer 09661,0.00024643571555133274,no,10238
Customer 38702,0.0002464285596096873,no,10239
Customer 27567,0.0002464186851906147,no,10240
Customer 19640,0.00024641123064481784,no,10241
Customer 08994,0.0002464075497988176,no,10242
Customer 25980,0.0002464015017976049,no,10243
Customer 02711,0.00024635858594083417,no,10244
Customer 24633,0.0002463412063218948,no,10245
Customer 02753,0.0002463239802789174,no,10246
Customer 10017,0.00024632115069997645,no,10247
Customer 40033,0.00024632096371502685,no,10248
Customer 07845,0.0002463170393973205,no,10249
Customer 25149,0.0002463117600097094,no,10250
Customer 28349,0.0002462853629342547,no,10251
Customer 23564,0.00024627071360322814,no,10252
Customer 01661,0.0002462673960506241,no,10253
Customer 37137,0.0002462604185663497,no,10254
Customer 37138,0.0002462604185663497,no,10255
Customer 11817,0.0002462331271358725,no,10256
Customer 36905,0.00024622257316235676,no,10257
Customer 39357,0.00024621828105093847,no,10258
Customer 15187,0.0002461982913842077,no,10259
Customer 25012,0.0002461746145580482,no,10260
Customer 21742,0.00024616895983130944,no,10261
Customer 14187,0.0002461552716614811,no,10262
Customer 06923,0.00024614566128566763,no,10263
Customer 17680,0.0002461351893595564,no,10264
Customer 27305,0.00024613032849901407,no,10265
Customer 05654,0.0002461292770726661,no,10266
Customer 12390,0.00024612241435501426,no,10267
Customer 16270,0.000246106450304615,no,10268
Customer 11496,0.0002460772202849547,no,10269
Customer 27987,0.00024607413230910247,no,10270
Customer 05188,0.0002460598602591124,no,10271
Customer 11335,0.00024605310268754964,no,10272
Customer 29271,0.00024605167884795816,no,10273
Customer 25686,0.00024604992397963117,no,10274
Customer 37527,0.0002460422288837807,no,10275
Customer 32798,0.0002460200507651555,no,10276
Customer 03208,0.00024601673638680933,no,10277
Customer 03275,0.00024601673638680933,no,10278
Customer 09495,0.0002460115047505745,no,10279
Customer 38955,0.00024600964459636754,no,10280
Customer 29214,0.00024600662172009875,no,10281
Customer 36081,0.0002460018869810708,no,10282
Customer 20492,0.00024598424632193066,no,10283
Customer 08717,0.0002459816129236927,no,10284
Customer 11040,0.00024596725948486067,no,10285
Customer 12526,0.0002459519674511606,no,10286
Customer 06268,0.00024593407919656983,no,10287
Customer 03831,0.00024593367144492184,no,10288
Customer 38291,0.0002459276284544094,no,10289
Customer 37850,0.0002458460470925647,no,10290
Customer 33272,0.000245833268890586,no,10291
Customer 27948,0.00024581877875231347,no,10292
Customer 13875,0.00024581702273266255,no,10293
Customer 09136,0.0002458085693706207,no,10294
Customer 37513,0.00024578606123343126,no,10295
Customer 38281,0.00024576093857169566,no,10296
Customer 29467,0.0002457606522284628,no,10297
Customer 16935,0.0002457535633428242,no,10298
Customer 12218,0.0002457463937183751,no,10299
Customer 27373,0.0002457440989552001,no,10300
Customer 07877,0.00024574325650354966,no,10301
Customer 35013,0.0002457393341592897,no,10302
Customer 14438,0.0002456997935033003,no,10303
Customer 07028,0.00024563044808550413,no,10304
Customer 38700,0.0002456273402049053,no,10305
Customer 10979,0.0002456112290318722,no,10306
Customer 09856,0.00024558842557175143,no,10307
Customer 40305,0.00024556832461423094,no,10308
Customer 06493,0.00024554518259586395,no,10309
Customer 26659,0.00024553956213362965,no,10310
Customer 11369,0.0002455249739343924,no,10311
Customer 37177,0.0002455187518000184,no,10312
Customer 04982,0.0002455158240946456,no,10313
Customer 31944,0.00024551576051458904,no,10314
Customer 25660,0.0002455101735848127,no,10315
Customer 17894,0.0002455078630050957,no,10316
Customer 10131,0.0002455022852691954,no,10317
Customer 25767,0.00024549954537255906,no,10318
Customer 23613,0.000245492528987504,no,10319
Customer 38483,0.0002454870691324632,no,10320
Customer 08735,0.0002454819292195913,no,10321
Customer 11302,0.0002454814317588942,no,10322
Customer 25859,0.00024546590521780105,no,10323
Customer 26145,0.0002454543095493138,no,10324
Customer 29773,0.00024544930208593305,no,10325
Customer 37986,0.0002454466883418041,no,10326
Customer 23217,0.00024543500241919994,no,10327
Customer 36280,0.00024541908560217745,no,10328
Customer 29523,0.0002454006804386634,no,10329
Customer 23877,0.0002453595812479532,no,10330
Customer 07835,0.0002453477718682965,no,10331
Customer 38065,0.00024534675281846085,no,10332
Customer 29698,0.0002453161684110522,no,10333
Customer 25161,0.0002452999618275607,no,10334
Customer 11334,0.0002452932541165001,no,10335
Customer 38354,0.00024528167716969274,no,10336
Customer 12930,0.0002452722303571856,no,10337
Customer 38703,0.0002452383963627631,no,10338
Customer 09629,0.00024523587133614647,no,10339
Customer 10950,0.0002451670729282956,no,10340
Customer 37531,0.00024516374771310656,no,10341
Customer 27266,0.00024515239554601196,no,10342
Customer 24361,0.00024514262941513655,no,10343
Customer 38008,0.000245134718397142,no,10344
Customer 07896,0.00024511783131822605,no,10345
Customer 02100,0.00024506715833101027,no,10346
Customer 08956,0.00024505167828428083,no,10347
Customer 00710,0.0002450508034394557,no,10348
Customer 38132,0.00024504910086614877,no,10349
Customer 39202,0.0002450458797270879,no,10350
Customer 21048,0.00024504484413181125,no,10351
Customer 21326,0.0002450053298702374,no,10352
Customer 28883,0.00024499422374566295,no,10353
Customer 18779,0.0002449932344873665,no,10354
Customer 14791,0.0002449749647376375,no,10355
Customer 16930,0.00024497434328936597,no,10356
Customer 19136,0.000244972730040193,no,10357
Customer 27318,0.00024496421391800724,no,10358
Customer 36336,0.0002449528962111713,no,10359
Customer 21761,0.00024492640104528814,no,10360
Customer 40744,0.0002449231916188399,no,10361
Customer 12269,0.0002449175891900125,no,10362
Customer 27706,0.0002448722149808321,no,10363
Customer 04595,0.00024483194663226193,no,10364
Customer 29238,0.00024483193539913726,no,10365
Customer 27838,0.0002448080514437308,no,10366
Customer 38635,0.0002447902030619403,no,10367
Customer 21993,0.0002447792784475692,no,10368
Customer 09456,0.00024476929488301556,no,10369
Customer 25534,0.0002447463320833888,no,10370
Customer 11647,0.000244733588469549,no,10371
Customer 25850,0.0002447294895297592,no,10372
Customer 09569,0.0002447288789809003,no,10373
Customer 10990,0.0002447184058541153,no,10374
Customer 22639,0.0002446805406499172,no,10375
Customer 22638,0.0002446805406499172,no,10376
Customer 13638,0.00024465569892009924,no,10377
Customer 13636,0.00024465569892009924,no,10378
Customer 10010,0.0002446556256312968,no,10379
Customer 29413,0.00024463466519669143,no,10380
Customer 41060,0.00024463170328565344,no,10381
Customer 24367,0.0002446295151705568,no,10382
Customer 14996,0.00024462630203863766,no,10383
Customer 13592,0.0002445862242527229,no,10384
Customer 04769,0.0002445734741747366,no,10385
Customer 15242,0.00024455677921895596,no,10386
Customer 36728,0.00024455486973646033,no,10387
Customer 18277,0.0002444961582253337,no,10388
Customer 16204,0.0002444947797842836,no,10389
Customer 08067,0.00024447512280494364,no,10390
Customer 11394,0.00024446448636988275,no,10391
Customer 23211,0.000244433564598485,no,10392
Customer 17294,0.00024439498425670407,no,10393
Customer 01955,0.0002443876999744094,no,10394
Customer 29891,0.0002443652545839351,no,10395
Customer 36755,0.00024435573017008144,no,10396
Customer 09454,0.00024435248251076445,no,10397
Customer 20336,0.0002443249128390726,no,10398
Customer 22292,0.0002443242679697777,no,10399
Customer 00951,0.00024431843548909394,no,10400
Customer 06278,0.0002443175923857836,no,10401
Customer 08371,0.00024430622604549923,no,10402
Customer 27206,0.0002442971025280721,no,10403
Customer 18808,0.00024428397882859476,no,10404
Customer 37550,0.0002442722415517633,no,10405
Customer 09992,0.0002442601700942054,no,10406
Customer 08991,0.00024424210706267734,no,10407
Customer 28802,0.0002442303603307563,no,10408
Customer 17156,0.00024422383529833577,no,10409
Customer 17155,0.00024422383529833577,no,10410
Customer 17712,0.0002442083063645842,no,10411
Customer 28688,0.00024420561026838216,no,10412
Customer 21146,0.00024419556693431997,no,10413
Customer 30039,0.000244185338025388,no,10414
Customer 40650,0.0002441828889910307,no,10415
Customer 10962,0.00024417269103436885,no,10416
Customer 14116,0.00024416898553268466,no,10417
Customer 38854,0.00024413786456678861,no,10418
Customer 07812,0.00024413545922252796,no,10419
Customer 17972,0.00024412144624909733,no,10420
Customer 40315,0.00024411730896077064,no,10421
Customer 13088,0.00024410795684916893,no,10422
Customer 06889,0.00024410580999374945,no,10423
Customer 39008,0.00024409730983550738,no,10424
Customer 08821,0.00024407586869325178,no,10425
Customer 15907,0.00024405828942949782,no,10426
Customer 14470,0.0002440507236931213,no,10427
Customer 26114,0.00024404799900483353,no,10428
Customer 39840,0.00024403632473181584,no,10429
Customer 17848,0.00024402032667385036,no,10430
Customer 19558,0.00024400988685366608,no,10431
Customer 29107,0.00024395264404277378,no,10432
Customer 02754,0.00024393600281502072,no,10433
Customer 03168,0.00024393017009784762,no,10434
Customer 09779,0.0002439285313238218,no,10435
Customer 09913,0.00024391386113783268,no,10436
Customer 24941,0.00024391157216863629,no,10437
Customer 05674,0.00024390860181085688,no,10438
Customer 09436,0.00024390479493369287,no,10439
Customer 12123,0.0002439031070237325,no,10440
Customer 26620,0.00024387478526921257,no,10441
Customer 36873,0.00024385678364482807,no,10442
Customer 05531,0.0002438540452771071,no,10443
Customer 05290,0.0002438520379847089,no,10444
Customer 09920,0.00024384031563460875,no,10445
Customer 13588,0.0002438318683336644,no,10446
Customer 20762,0.000243805122342847,no,10447
Customer 24460,0.00024380132609885257,no,10448
Customer 21205,0.000243792088856815,no,10449
Customer 10210,0.00024378574815267403,no,10450
Customer 14420,0.00024377264312005088,no,10451
Customer 11007,0.00024371842761533003,no,10452
Customer 10947,0.00024370924115353125,no,10453
Customer 10191,0.00024365921224210474,no,10454
Customer 26777,0.0002436141100744461,no,10455
Customer 34753,0.00024359791566922132,no,10456
Customer 34789,0.00024359791566922132,no,10457
Customer 03693,0.00024359599549594004,no,10458
Customer 18540,0.00024354952354382778,no,10459
Customer 17074,0.00024352796783813592,no,10460
Customer 37877,0.00024352756271587905,no,10461
Customer 05770,0.00024351273331742857,no,10462
Customer 12592,0.000243501885919961,no,10463
Customer 10572,0.00024348404877782542,no,10464
Customer 39230,0.000243481870351262,no,10465
Customer 39115,0.00024348161717652924,no,10466
Customer 16835,0.00024347051503863828,no,10467
Customer 28704,0.00024345670259239498,no,10468
Customer 13783,0.00024344052885526236,no,10469
Customer 30990,0.0002434338646605776,no,10470
Customer 13342,0.00024341818612148811,no,10471
Customer 32067,0.0002434163414129122,no,10472
Customer 33587,0.0002434074500341426,no,10473
Customer 17052,0.0002433817715078261,no,10474
Customer 17403,0.00024336439639018905,no,10475
Customer 02867,0.00024336153615456813,no,10476
Customer 09895,0.00024335199353287115,no,10477
Customer 25592,0.00024334380191058257,no,10478
Customer 38375,0.00024333413929135362,no,10479
Customer 23180,0.00024333347778623355,no,10480
Customer 33423,0.0002433179633174171,no,10481
Customer 38476,0.0002433154987630267,no,10482
Customer 34229,0.0002433099477018619,no,10483
Customer 28916,0.00024330239027511885,no,10484
Customer 28815,0.00024329649953091527,no,10485
Customer 14963,0.00024328921782738004,no,10486
Customer 26287,0.00024328473942721477,no,10487
Customer 22043,0.0002432596083556846,no,10488
Customer 22018,0.0002432596083556846,no,10489
Customer 22663,0.00024323476946364116,no,10490
Customer 13842,0.00024323469927613783,no,10491
Customer 16460,0.0002432191929997269,no,10492
Customer 05550,0.00024321389766387286,no,10493
Customer 19286,0.00024319631880678197,no,10494
Customer 13831,0.00024316767480701362,no,10495
Customer 31841,0.00024316142940030488,no,10496
Customer 27500,0.00024314219626796947,no,10497
Customer 10296,0.00024313951129174206,no,10498
Customer 15825,0.00024313161230295655,no,10499
Customer 03037,0.000243099986171621,no,10500
Customer 27101,0.00024308908462116542,no,10501
Customer 17968,0.0002430890080279584,no,10502
Customer 15916,0.00024308390109928726,no,10503
Customer 00908,0.0002430710027108602,no,10504
Customer 03377,0.0002430361915288336,no,10505
Customer 01925,0.00024303104315950955,no,10506
Customer 22777,0.00024301930825398652,no,10507
Customer 13338,0.0002430017278371471,no,10508
Customer 17841,0.0002430016027396156,no,10509
Customer 07151,0.00024299705166552516,no,10510
Customer 25615,0.00024297315883398726,no,10511
Customer 38528,0.00024295881148001707,no,10512
Customer 26259,0.00024295628880467718,no,10513
Customer 33296,0.00024294028168879808,no,10514
Customer 11856,0.00024294024081188655,no,10515
Customer 41068,0.0002429191764360389,no,10516
Customer 01923,0.00024289629113871794,no,10517
Customer 39861,0.0002428891694986858,no,10518
Customer 00659,0.0002428820800168838,no,10519
Customer 36897,0.00024286429783928795,no,10520
Customer 37345,0.00024285085124505315,no,10521
Customer 05200,0.0002428383381266161,no,10522
Customer 17286,0.0002428367728661708,no,10523
Customer 39355,0.00024282887158117098,no,10524
Customer 16517,0.00024282665624972022,no,10525
Customer 03960,0.00024282334049028796,no,10526
Customer 40007,0.00024281736358271614,no,10527
Customer 12734,0.00024280998776468558,no,10528
Customer 12733,0.00024280998776468558,no,10529
Customer 35221,0.00024279803319764522,no,10530
Customer 08915,0.0002427973109326379,no,10531
Customer 11069,0.0002427865238113195,no,10532
Customer 21974,0.0002427821894226848,no,10533
Customer 23198,0.00024278083488024594,no,10534
Customer 21050,0.0002427527659750412,no,10535
Customer 27259,0.00024274502176159876,no,10536
Customer 19315,0.00024274281582822814,no,10537
Customer 11288,0.00024271616031732324,no,10538
Customer 13230,0.0002427159442097266,no,10539
Customer 17406,0.00024270674236991075,no,10540
Customer 40925,0.00024267830495329165,no,10541
Customer 34694,0.00024266957390026386,no,10542
Customer 00911,0.00024266368403123647,no,10543
Customer 15310,0.00024265873510864383,no,10544
Customer 21229,0.00024264390523698207,no,10545
Customer 29108,0.0002426413636532846,no,10546
Customer 33327,0.0002426291958548796,no,10547
Customer 09397,0.0002426148701795852,no,10548
Customer 27550,0.00024258026766024477,no,10549
Customer 24671,0.00024257520787188052,no,10550
Customer 17302,0.00024253524094959008,no,10551
Customer 07941,0.00024252187059724102,no,10552
Customer 37382,0.0002425175184250601,no,10553
Customer 08964,0.0002425065293274101,no,10554
Customer 06725,0.0002424997038270026,no,10555
Customer 18698,0.0002424392777103536,no,10556
Customer 05370,0.00024243834315749438,no,10557
Customer 06775,0.00024242375412586686,no,10558
Customer 23662,0.0002424156357885775,no,10559
Customer 27801,0.00024241318484223318,no,10560
Customer 27813,0.00024241318484223318,no,10561
Customer 40454,0.00024241151857557148,no,10562
Customer 38223,0.0002424096869227149,no,10563
Customer 10420,0.00024239872551287935,no,10564
Customer 25056,0.00024237523507033806,no,10565
Customer 40001,0.0002423734100607429,no,10566
Customer 35832,0.00024237080966245205,no,10567
Customer 39985,0.0002423627388062783,no,10568
Customer 38304,0.0002423600006811539,no,10569
Customer 31467,0.00024235986707999186,no,10570
Customer 24144,0.000242357294069895,no,10571
Customer 40841,0.00024234170122250308,no,10572
Customer 40834,0.00024234170122250308,no,10573
Customer 39333,0.00024233928514391876,no,10574
Customer 34278,0.00024233740856988357,no,10575
Customer 28696,0.0002423291290538039,no,10576
Customer 25993,0.0002423281905501844,no,10577
Customer 17282,0.00024232754222942754,no,10578
Customer 26429,0.00024232683425827505,no,10579
Customer 38520,0.00024232352468453333,no,10580
Customer 08346,0.00024228575923647188,no,10581
Customer 21995,0.00024227401467752352,no,10582
Customer 37655,0.00024220211836789785,no,10583
Customer 00943,0.00024219562742806478,no,10584
Customer 00945,0.00024219562742806478,no,10585
Customer 16786,0.00024219500041183366,no,10586
Customer 21785,0.0002421869023578878,no,10587
Customer 29526,0.00024216917239490597,no,10588
Customer 03573,0.00024216359521750519,no,10589
Customer 01385,0.00024215374873340958,no,10590
Customer 22300,0.00024211866061876625,no,10591
Customer 12298,0.00024211731171724165,no,10592
Customer 09851,0.00024211188940655024,no,10593
Customer 17237,0.0002420890053382045,no,10594
Customer 07277,0.00024208704079722233,no,10595
Customer 36829,0.00024208648054369023,no,10596
Customer 11971,0.00024208175778380272,no,10597
Customer 13349,0.00024208129078743832,no,10598
Customer 07054,0.00024206450208331024,no,10599
Customer 24530,0.0002420446358263587,no,10600
Customer 26725,0.00024204181483855467,no,10601
Customer 08588,0.00024202781057902815,no,10602
Customer 12163,0.0002419708216843321,no,10603
Customer 26261,0.00024196445470747545,no,10604
Customer 03073,0.0002419417659464906,no,10605
Customer 29073,0.00024191813924207909,no,10606
Customer 35801,0.00024191713642135581,no,10607
Customer 26335,0.00024191285854045566,no,10608
Customer 27285,0.00024189382862462795,no,10609
Customer 29310,0.00024186750871958148,no,10610
Customer 09050,0.00024186525581849984,no,10611
Customer 38091,0.00024180969276364119,no,10612
Customer 12167,0.000241767575333618,no,10613
Customer 34955,0.00024175610257482893,no,10614
Customer 11339,0.0002417501260200364,no,10615
Customer 15989,0.00024174976087454857,no,10616
Customer 09571,0.00024169601078355364,no,10617
Customer 13210,0.00024165313570739596,no,10618
Customer 30076,0.0002416393059912735,no,10619
Customer 38485,0.00024161263902677837,no,10620
Customer 36765,0.00024157270172509056,no,10621
Customer 37351,0.0002415211728682554,no,10622
Customer 04158,0.00024151850845976764,no,10623
Customer 09965,0.00024150073780507137,no,10624
Customer 23364,0.00024149223926994305,no,10625
Customer 10770,0.00024145547357196258,no,10626
Customer 00680,0.00024144693302900524,no,10627
Customer 41071,0.00024139698204350837,no,10628
Customer 02345,0.00024139582293960572,no,10629
Customer 20902,0.00024139373817573,no,10630
Customer 01671,0.00024138628652753202,no,10631
Customer 07771,0.00024138590585913428,no,10632
Customer 19030,0.00024137891844863563,no,10633
Customer 19029,0.00024137891844863563,no,10634
Customer 38171,0.00024137670818606392,no,10635
Customer 13092,0.0002413752666542497,no,10636
Customer 12994,0.0002413752666542497,no,10637
Customer 03647,0.0002413272131101596,no,10638
Customer 17396,0.00024127263117095716,no,10639
Customer 35194,0.00024127171602655122,no,10640
Customer 35195,0.00024127171602655122,no,10641
Customer 04545,0.00024125255947861975,no,10642
Customer 26983,0.00024124014068491954,no,10643
Customer 27911,0.00024123693046055686,no,10644
Customer 02728,0.0002412313468905861,no,10645
Customer 40141,0.00024121065889439792,no,10646
Customer 21247,0.00024121016524194735,no,10647
Customer 06027,0.00024119327560647702,no,10648
Customer 10292,0.00024118989160818317,no,10649
Customer 04743,0.00024117774731282214,no,10650
Customer 28552,0.0002411715997687802,no,10651
Customer 13536,0.00024115991051307413,no,10652
Customer 11490,0.00024114746752640674,no,10653
Customer 22772,0.00024113958999219737,no,10654
Customer 22781,0.00024113958999219737,no,10655
Customer 02042,0.00024112807329639045,no,10656
Customer 10900,0.00024112218171670375,no,10657
Customer 06029,0.00024111234976389618,no,10658
Customer 22716,0.00024109765150630104,no,10659
Customer 34241,0.00024109697609573267,no,10660
Customer 02683,0.00024101978913356235,no,10661
Customer 38980,0.0002409968670750918,no,10662
Customer 00239,0.00024098769804439883,no,10663
Customer 14364,0.0002409602502024433,no,10664
Customer 28449,0.00024094739876029416,no,10665
Customer 36453,0.00024093039267137451,no,10666
Customer 38368,0.00024092648269157858,no,10667
Customer 17987,0.0002409247515490282,no,10668
Customer 19892,0.00024090542421009194,no,10669
Customer 28254,0.00024089296604322177,no,10670
Customer 27952,0.00024089229810596785,no,10671
Customer 30800,0.00024087477984384138,no,10672
Customer 18634,0.00024085619155920653,no,10673
Customer 07814,0.0002408533211911144,no,10674
Customer 19305,0.0002408447352044695,no,10675
Customer 28956,0.0002408329859433278,no,10676
Customer 17412,0.00024082738591180912,no,10677
Customer 03053,0.00024081300460291341,no,10678
Customer 36432,0.00024080498144753734,no,10679
Customer 29333,0.0002408043113955014,no,10680
Customer 00994,0.00024076420828356355,no,10681
Customer 07217,0.00024076344776085323,no,10682
Customer 24731,0.0002407442620288319,no,10683
Customer 09805,0.00024074329112408943,no,10684
Customer 38859,0.00024074280706113708,no,10685
Customer 36804,0.00024072914745261787,no,10686
Customer 39987,0.00024072094149338235,no,10687
Customer 06724,0.00024067798294333132,no,10688
Customer 02346,0.00024066978357270514,no,10689
Customer 11534,0.00024064059288234486,no,10690
Customer 38323,0.000240624645455008,no,10691
Customer 25097,0.00024060973937689838,no,10692
Customer 38995,0.00024060869473068293,no,10693
Customer 06186,0.0002406054563656242,no,10694
Customer 26251,0.00024057702017300195,no,10695
Customer 20170,0.00024056964750700436,no,10696
Customer 20169,0.00024056964750700436,no,10697
Customer 38623,0.00024054954806831372,no,10698
Customer 29518,0.00024053883010776784,no,10699
Customer 04336,0.000240533152669433,no,10700
Customer 17057,0.00024051406920671574,no,10701
Customer 17671,0.00024049621724942947,no,10702
Customer 38309,0.00024048897712098118,no,10703
Customer 40912,0.00024047512979609808,no,10704
Customer 32606,0.00024046314451679215,no,10705
Customer 38219,0.00024041822860156764,no,10706
Customer 14469,0.0002404163017154406,no,10707
Customer 08594,0.0002404071312375028,no,10708
Customer 22029,0.00024039334512420356,no,10709
Customer 39903,0.00024039060759291003,no,10710
Customer 25826,0.00024038234353445067,no,10711
Customer 38066,0.0002403711561446159,no,10712
Customer 19630,0.0002403570046371712,no,10713
Customer 08425,0.00024035524311362934,no,10714
Customer 08148,0.00024032851543144562,no,10715
Customer 10249,0.0002403225600203639,no,10716
Customer 17448,0.00024029028255144775,no,10717
Customer 37766,0.0002402861862298808,no,10718
Customer 07831,0.0002402800253572229,no,10719
Customer 22635,0.00024025780100155858,no,10720
Customer 15036,0.0002402566614193751,no,10721
Customer 39279,0.00024025293148245827,no,10722
Customer 17394,0.00024021926124135031,no,10723
Customer 24274,0.00024021666471176186,no,10724
Customer 07939,0.00024020049059957934,no,10725
Customer 29051,0.00024017628135376248,no,10726
Customer 11063,0.00024016397873029765,no,10727
Customer 38014,0.0002401444335897933,no,10728
Customer 41162,0.00024013020577345957,no,10729
Customer 09058,0.00024010221660815612,no,10730
Customer 24826,0.00024009791643023827,no,10731
Customer 02859,0.00024008696446299415,no,10732
Customer 26726,0.0002400523539467156,no,10733
Customer 00517,0.00024005066083305373,no,10734
Customer 05335,0.00023998977177207338,no,10735
Customer 14795,0.00023998811297623997,no,10736
Customer 13836,0.00023998787392526998,no,10737
Customer 25659,0.00023997354678367223,no,10738
Customer 15013,0.00023996837261707025,no,10739
Customer 08270,0.00023995636452958042,no,10740
Customer 28538,0.00023994711514281408,no,10741
Customer 11747,0.00023990058134319646,no,10742
Customer 16581,0.00023984993403320689,no,10743
Customer 39929,0.00023984756439031615,no,10744
Customer 38063,0.0002398351537466696,no,10745
Customer 23516,0.0002398246115806991,no,10746
Customer 09202,0.00023981426641756613,no,10747
Customer 08078,0.0002398109222292641,no,10748
Customer 16377,0.00023979745655282762,no,10749
Customer 23453,0.00023974904781679635,no,10750
Customer 26923,0.0002397347021772045,no,10751
Customer 38242,0.00023973143395299775,no,10752
Customer 12295,0.00023972580729406608,no,10753
Customer 10825,0.0002397172036668146,no,10754
Customer 11498,0.00023971703787382527,no,10755
Customer 40183,0.00023970228099504473,no,10756
Customer 12282,0.0002396675218326606,no,10757
Customer 10530,0.00023963224818482703,no,10758
Customer 18073,0.0002396213994292999,no,10759
Customer 11974,0.00023960876836833926,no,10760
Customer 14473,0.00023958901488615756,no,10761
Customer 09870,0.00023958285045505933,no,10762
Customer 12279,0.00023958140761735168,no,10763
Customer 29178,0.00023956912153417245,no,10764
Customer 17453,0.0002395599608180982,no,10765
Customer 17520,0.00023953952793064916,no,10766
Customer 15730,0.00023953616921540798,no,10767
Customer 12118,0.00023953433090663924,no,10768
Customer 24833,0.00023949801861486027,no,10769
Customer 08440,0.00023949483305355662,no,10770
Customer 28110,0.00023948808156884057,no,10771
Customer 11655,0.00023948499995666168,no,10772
Customer 16757,0.00023947865163585996,no,10773
Customer 18405,0.00023947726217920154,no,10774
Customer 24527,0.00023947433788308115,no,10775
Customer 10932,0.00023945910480233462,no,10776
Customer 22116,0.00023943168465126327,no,10777
Customer 19369,0.00023942162364159312,no,10778
Customer 28884,0.00023941798986322374,no,10779
Customer 16142,0.00023941788369457548,no,10780
Customer 23742,0.00023939237359097448,no,10781
Customer 28402,0.00023938949149364814,no,10782
Customer 22519,0.0002393831190104744,no,10783
Customer 20928,0.00023938251646113163,no,10784
Customer 12680,0.00023938147368861453,no,10785
